origin,destination,label,neuroGravity_prediction
2,87,0.0,482.0249938964844
2,88,0.0,406.8484802246094
2,89,0.0,1.2408709526062012
2,90,0.0,1.440439224243164
2,91,0.0,1994.38037109375
2,92,0.0,527.2546997070312
2,93,0.0,3.210203170776367
2,94,0.0,810.33203125
2,95,0.0,396.3119201660156
2,96,0.0,545.3123168945312
2,97,0.0,795.0811767578125
3,0,0.0,40.94902038574219
3,1,0.0,2.6430423259735107
3,2,0.0,14.553462028503418
3,3,0.0,24.795400619506836
3,4,0.0,5.242190361022949
3,5,0.0,0.0
3,6,0.0,12.236961364746094
3,7,0.0,0.8825374841690063
3,8,0.0,0.0
3,9,0.0,50.008995056152344
3,10,0.0,37.265464782714844
3,11,0.0,25.085174560546875
3,12,0.0,0.0
3,13,0.0,2.416294574737549
3,14,0.0,0.0
3,15,0.0,0.0
3,16,0.0,32.107357025146484
3,17,0.0,113.86260986328125
3,18,0.0,0.0
3,19,0.0,1.026171326637268
3,20,0.0,8.801252365112305
3,21,0.0,0.0
3,22,0.0,0.8182547092437744
3,23,0.0,1.2203139066696167
3,24,0.0,0.0
3,25,0.0,0.0
3,26,0.0,0.0
3,27,0.0,1.4361248016357422
3,28,0.0,28.60458755493164
3,29,0.0,7.708676815032959
3,30,0.0,0.8353151679039001
3,31,0.0,20.98908233642578
3,32,0.0,32.50471878051758
3,33,0.0,42.80511474609375
3,34,0.0,125.09827423095703
3,35,0.0,1.4233869314193726
3,36,0.0,39.564186096191406
3,37,0.0,47.07963943481445
3,38,0.0,53.36868667602539
3,39,0.0,14.572996139526367
3,40,0.0,16.311798095703125
3,41,0.0,78.8147964477539
3,42,0.0,24.669326782226562
3,43,0.0,0.0
3,44,0.0,5.143527984619141
3,45,0.0,59.968955993652344
3,46,0.0,74.89752960205078
3,47,0.0,119.19574737548828
3,48,0.0,39.37497329711914
3,49,0.0,33.147491455078125
3,50,0.0,4.250850677490234
3,51,0.0,43.168426513671875
3,52,0.0,28.247333526611328
3,53,0.0,29.372365951538086
3,54,0.0,1.4954980611801147
3,55,0.0,25.568477630615234
3,56,0.0,23.605989456176758
3,57,0.0,45.12639236450195
3,58,0.0,0.0
3,59,0.0,20.94780921936035
3,60,0.0,140.1883087158203
3,61,0.0,2.3744351863861084
3,62,0.0,31.44457244873047
3,63,0.0,81.62299346923828
3,64,0.0,54.2861213684082
3,65,0.0,15.703577995300293
3,66,0.0,28.172151565551758
3,67,0.0,15.970805168151855
3,68,0.0,77.08446502685547
3,69,0.0,5.214791774749756
3,70,0.0,75.86056518554688
3,71,0.0,38.2413444519043
3,72,0.0,4.984344482421875
3,73,0.0,46.76871871948242
3,74,0.0,65.67252349853516
3,75,0.0,67.37664031982422
3,76,0.0,54.989349365234375
3,77,0.0,13.593289375305176
3,78,0.0,8.596148490905762
